Date,Money Supply,S&P 500,DOW,NASDAQ
2020-04-01,2.7599129113251872,1.5636921482893338,1.4953182276937667,1.8378744771411935
2020-05-01,2.9476869682934987,1.9726392891646685,1.857183699543676,2.3024170082700737
2020-06-01,3.010992514378804,2.22810494986195,2.0851350756469866,2.6559840592534316
2020-07-01,3.042004721881864,2.296370660366472,2.11896990986901,2.8809364756630527
2020-09-01,3.104956852497049,2.7627413774486707,2.4978224338994006,3.5473194644576203
2020-10-01,3.137228102612412,2.5971575777299862,2.3899518541346625,3.318417370717829
2020-12-01,3.2212305421666403,2.9169153918593493,2.6511835870844007,3.702409629868376
2021-02-01,3.339735166991366,3.0433993899852227,2.7016839807362674,4.0937487368315635
2021-03-01,3.39409488398925,3.188672636553635,2.873962444195662,4.162976351586451
2021-04-01,3.4395750373003615,3.3226950400969386,3.0845206720124216,4.122389497206861
2021-06-01,3.498993013214343,3.5295130092073457,3.269619797794837,4.218096375953142
